mes,data_referencia,ano,mes_num,capital,sigla_uf,capital_bruto,valor,var_mensal,pct_sal,tempo,tempo_em_horas,var_ano,var_12,flag_capital_variante,flag_conflito_capital_mes,flag_diverge_var_mensal,n_capitais_no_mes,periodo_cobertura,tipo_cesta,ipca_grupo,ipca_variavel,ipca_var_mensal_pct,ipca_tabela_sidra,ano_eleitoral_referencia,ano_eleitoral_presidente_referencia,ano_eleitoral_governador_referencia,tse_presidente_nm_candidato,tse_presidente_sg_partido,tse_presidente_nm_partido,tse_presidente_nm_coligacao,tse_governador_nm_candidato,tse_governador_sg_partido,tse_governador_nm_partido,tse_governador_nm_coligacao
201311,2013-11-01,2013,11,Manaus,AM,Manaus,307.39,2.26,49.28,99h45m,99.75,5.9,7.91,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.56,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,OMAR JOSE ABDEL AZIZ,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,AVANÇA AMAZONAS
201312,2013-12-01,2013,12,Manaus,AM,Manaus,307.71,0.1,49.33,99h51m,99.85,6.01,,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.89,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,OMAR JOSE ABDEL AZIZ,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,AVANÇA AMAZONAS
201401,2014-01-01,2014,1,Manaus,AM,Manaus,323.22,5.04,48.53,98h13m,98.21666666666667,,7.12,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.84,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201402,2014-02-01,2014,2,Manaus,AM,Manaus,312.09,-3.44,46.85,94h50m,94.83333333333333,1.42,-0.67,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.56,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201403,2014-03-01,2014,3,Manaus,AM,Manaus,308.19,-1.25,46.27,93h39m,93.65,0.16,-6.18,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.92,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201404,2014-04-01,2014,4,Manaus,AM,Manaus,309.66,0.48,46.49,94h06m,94.1,0.63,-8.83,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.19,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201405,2014-05-01,2014,5,Manaus,AM,Manaus,313.12,1.12,47.01,95h09m,95.15,1.76,-3.05,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201406,2014-06-01,2014,6,Manaus,AM,Manaus,332.15,6.08,49.87,100h56m,100.93333333333334,7.94,5.01,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.11,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201407,2014-07-01,2014,7,Manaus,AM,Manaus,326.85,-1.6,49.07,99h19m,99.31666666666666,6.22,5.26,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.15,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201408,2014-08-01,2014,8,Manaus,AM,Manaus,301.72,,45.3,91h41m,91.68333333333334,,,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.15,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201409,2014-09-01,2014,9,Manaus,AM,Manaus,302.49,0.26,45.41,91h55m,91.91666666666667,-1.7,-0.6,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.78,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201410,2014-10-01,2014,10,Manaus,AM,Manaus,306.69,1.39,46.04,93h12m,93.2,,2.03,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.46,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201411,2014-11-01,2014,11,Manaus,AM,Manaus,311.42,1.54,46.75,94h38m,94.63333333333334,1.21,1.31,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.77,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201412,2014-12-01,2014,12,Manaus,AM,Manaus,320.7,2.98,48.15,97h27m,97.45,4.22,,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201501,2015-01-01,2015,1,Manaus,AM,Manaus,317.84,-0.89,43.84,88h44m,88.73333333333333,,-1.66,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.48,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201502,2015-02-01,2015,2,Manaus,AM,Manaus,321.29,1.09,44.32,89h42m,89.7,0.18,2.95,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.81,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201503,2015-03-01,2015,3,Manaus,AM,Manaus,337.11,4.92,46.5,94h07m,94.11666666666666,5.12,9.38,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.17,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201504,2015-04-01,2015,4,Manaus,AM,Manaus,331.28,-1.73,45.7,92h29m,92.48333333333333,3.3,6.98,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.97,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201505,2015-05-01,2015,5,Manaus,AM,Manaus,343.78,3.77,47.42,95h59m,95.98333333333333,7.2,9.79,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.37,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201506,2015-06-01,2015,6,Manaus,AM,Manaus,352.35,2.49,48.6,98h22m,98.36666666666666,9.87,6.08,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.63,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201507,2015-07-01,2015,7,Manaus,AM,Manaus,340.84,-3.27,47.02,95h10m,95.16666666666667,6.28,4.28,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.65,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201508,2015-08-01,2015,8,Manaus,AM,Manaus,340.59,-0.07,46.98,95h05m,95.08333333333333,6.2,12.88,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.01,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201509,2015-09-01,2015,9,Manaus,AM,Manaus,335.73,-1.43,46.31,93h44m,93.73333333333333,4.69,10.99,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.24,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201510,2015-10-01,2015,10,Manaus,AM,Manaus,337.42,0.5,46.54,94h12m,94.2,5.21,10.02,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.77,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201511,2015-11-01,2015,11,Manaus,AM,Manaus,352.87,4.58,48.67,98h31m,98.51666666666667,10.03,13.31,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.83,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201512,2015-12-01,2015,12,Manaus,AM,Manaus,357.29,1.25,49.28,99h45m,99.75,11.41,,False,False,False,18,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.5,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201601,2016-01-01,2016,1,Manaus,AM,Manaus,405.72,367.79,50.11,101h26m,101.43333333333334,10.31,10.31,False,False,True,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.28,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201602,2016-02-01,2016,2,Manaus,AM,Manaus,437.86,7.92,54.08,109h28m,109.46666666666667,,19.05,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.06,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201603,2016-03-01,2016,3,Manaus,AM,Manaus,381.52,-12.87,47.12,95h23m,95.38333333333334,,3.73,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.24,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201604,2016-04-01,2016,4,Manaus,AM,Manaus,383.72,0.58,47.4,95h56m,95.93333333333334,,4.33,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.09,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201605,2016-05-01,2016,5,Manaus,AM,Manaus,386.08,0.62,47.69,96h31m,96.51666666666667,,4.97,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.78,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201606,2016-06-01,2016,6,Manaus,AM,Manaus,384.0,-0.54,47.43,96h00m,96.0,,4.41,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.71,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201607,2016-07-01,2016,7,Manaus,AM,Manaus,404.22,5.27,49.93,101h04m,101.06666666666666,,9.91,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.32,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201608,2016-08-01,2016,8,Manaus,AM,Manaus,401.5,-0.67,49.59,100h23m,100.38333333333334,,9.17,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.3,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201609,2016-09-01,2016,9,Manaus,AM,Manaus,401.44,-0.01,49.58,100h22m,100.36666666666666,,9.15,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.29,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201610,2016-10-01,2016,10,Manaus,AM,Manaus,409.88,2.1,50.63,102h28m,102.46666666666667,,11.44,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.05,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
201611,2016-11-01,2016,11,Manaus,AM,Manaus,394.21,-3.82,48.69,98h33m,98.55,,7.18,False,False,False,27,"2016-01 a 2025-04 | 27 capitais, ponderação atualizada",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.2,1419,2014,2014,2014,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO COM A FORÇA DO POVO,AMAZONINO ARMANDO MENDES | JOSÉ MELO DE OLIVEIRA,PDT | PROS,PARTIDO DEMOCRÁTICO TRABALHISTA | PARTIDO REPUBLICANO DA ORDEM SOCIAL,Fazendo Mais Por Nossa Gente | MOVIMENTO PELA RECONSTRUÇÃO DO AMAZONAS
